date,fc,fc_lower,fc_upper,yy,k,j,chosen_param,date_forecast,geo_slice
2028-01-01,435489.39642987336,408842.812161308,463761.65077697166,price,East Bay - CA - Fremont/Newark ,Class C,"1, 0, 0",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2028-04-01,436373.91019405844,407972.45433610503,466632.7955492225,price,East Bay - CA - Fremont/Newark ,Class C,"1, 0, 0",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2028-07-01,437110.75987973507,406963.5195807225,469362.68815446575,price,East Bay - CA - Fremont/Newark ,Class C,"1, 0, 0",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2028-10-01,437723.5563065471,405839.93685556325,471974.5707178409,price,East Bay - CA - Fremont/Newark ,Class C,"1, 0, 0",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2023-10-01,2270.219185944185,2270.219185944185,2270.219185944185,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2024-01-01,2288.819260765318,2285.3164291489006,2292.3220923817357,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2024-04-01,2271.4009575622617,2263.4682753230545,2279.3473012761797,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2024-07-01,2261.896646283029,2249.5832545535436,2274.2546074014213,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2024-10-01,2242.1290476092636,2225.53644154656,2258.8139442088777,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2025-01-01,2231.034671570626,2209.9938352755994,2252.235081881399,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2025-04-01,2222.4842050108714,2196.9160768279667,2248.2993704359724,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2025-07-01,2283.7504099315297,2252.8967934033917,2314.9650100170156,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2025-10-01,2278.850611925648,2243.3658063548605,2314.8250414332088,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2026-01-01,2280.663337168232,2240.4465916755057,2321.5199261866937,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2026-04-01,2282.8419102495595,2237.8735952958123,2328.621231207449,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2026-07-01,2281.755483257402,2232.100828941386,2332.4116603942416,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2026-10-01,2281.4206576956453,2227.077693469604,2336.976018337446,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2027-01-01,2282.272984697648,2223.220987695555,2342.769203154993,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2027-04-01,2285.219968378422,2221.408903976154,2350.7289259753197,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2027-07-01,2285.6111278847893,2217.110141273799,2356.082687765932,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2027-10-01,2285.840927297569,2212.663108335187,2361.282238416203,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2028-01-01,2287.9623231464507,2210.0554863559382,2368.447827653034,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2028-04-01,2289.7135109940727,2207.0911196520515,2375.250228989025,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2028-07-01,2290.259736485845,2202.9679547992946,2380.8208009580508,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2028-10-01,2289.425362426097,2197.5243883901026,2384.9691109050636,ef_r,East Bay - CA - Fremont/Newark ,Class C,"0, 0, 1",2023-10-01,Submarket - East Bay - CA - Fremont/Newark  - Class C
2023-10-01,95429.196,95429.196,95429.196,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2024-01-01,95437.76338497925,95283.27215844586,95592.25461151262,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2024-04-01,95496.7452678207,95115.45739383872,95878.76828325972,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2024-07-01,95527.46272705542,94879.20005675692,96178.6022900057,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2024-10-01,95482.31358578867,94542.25190904828,96429.25127610873,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2025-01-01,95423.37596570191,94177.40586635281,96682.33514110767,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2025-04-01,95474.64267597206,93912.35141318447,97058.32569418367,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2025-07-01,95461.34787067464,93577.2165496554,97377.6565912511,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2025-10-01,95451.78744399255,93241.75323421131,97707.23934835903,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2026-01-01,95444.81281474573,92906.27569097435,98044.50454095953,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2026-04-01,95440.82407136251,92572.21947776493,98388.84112831412,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2026-07-01,95437.43532977617,92238.00968280059,98737.06361165408,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2026-10-01,95434.62577303131,91904.17014443793,99088.61196553745,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2027-01-01,95433.18991739674,91571.85473521151,99443.92386627759,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2027-04-01,95434.82719895538,91242.96223297597,99804.50213429678,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2027-07-01,95433.51383037893,90911.9038387171,100163.8775020508,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2027-10-01,95435.9458991528,90585.23397131145,100528.89733069758,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2028-01-01,95438.8645204507,90259.92416645082,100896.06557956901,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2028-04-01,95439.9670294809,89933.86549542956,101262.8777874555,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2028-07-01,95444.08769323803,89611.68426797088,101634.38848022408,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2028-10-01,95449.62334366963,89291.88096818427,102008.88738245965,price,Houston - TX,Class C,"1, 0, 1",2023-10-01,City - Houston - TX - Class C
2023-10-01,898.3286794382471,898.3286794382471,898.3286794382471,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2024-01-01,897.0962339431098,897.020767442019,897.171700444201,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2024-04-01,896.198113144254,896.028306554427,896.3679356204875,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2024-07-01,895.066100366968,894.7929021520356,895.3393537189274,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2024-10-01,893.9308276178065,893.5495785794695,894.3121979216781,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2025-01-01,893.1704742634645,892.67642821313,893.6647380220182,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2025-04-01,892.6004841761619,891.9910594654639,893.2102545445046,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2025-07-01,892.1193495866482,891.3931479904123,892.846056716694,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2025-10-01,891.7246335124803,890.8808805855587,892.5690838737253,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2026-01-01,891.4375742829473,890.4757195104582,892.4003505808322,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2026-04-01,891.2213484851592,890.141084786903,892.3027899128587,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2026-07-01,891.0524016428014,889.8535617205829,892.252707530546,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2026-10-01,890.9213171161233,889.6038065988837,892.2406138080655,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2027-01-01,890.8235964318942,889.3873539892292,892.26197720598,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2027-04-01,890.7498840343289,889.1948771434841,892.3074133269348,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2027-07-01,890.6935955929085,889.0198090243755,892.3703205239456,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2027-10-01,890.6507047958931,888.85813268301,892.4466631089865,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2028-01-01,890.6184672168883,888.7071087183793,892.533691623713,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2028-04-01,890.5941384707951,888.5639972690145,892.6286571530391,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2028-07-01,890.5757008410616,888.4267837018491,892.729538892722,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2028-10-01,890.5617378157464,888.294053503659,892.8349183296614,ef_r,Houston - TX,Class C,"1, 0, 0",2023-10-01,City - Houston - TX - Class C
2023-10-01,131114.6937,131114.6937,131114.6937,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2024-01-01,131027.41374428397,130791.65233436243,131263.17515420553,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2024-04-01,131422.50419203876,130869.44460764207,131976.7051193486,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2024-07-01,131778.29047303466,130853.77670246229,132707.07880897858,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2024-10-01,131634.12151858304,130302.59029026945,132975.70161166953,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2025-01-01,131379.70497326233,129620.41775777316,133157.8496884818,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2025-04-01,132093.7764999773,129878.38622287204,134340.31318787072,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2025-07-01,132131.08012107687,129453.1544766318,134856.02972107846,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2025-10-01,132196.41685476666,129045.37353272378,135414.19822490597,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2026-01-01,132280.9147789805,128648.38883287304,136003.88482098602,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2026-04-01,132319.13331823566,128200.27379356991,136556.20927849473,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2026-07-01,132392.4334447674,127781.87777642018,137153.17046514578,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2026-10-01,132451.6793639139,127346.58192641674,137743.14284838075,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2027-01-01,132482.50110572495,126881.67884989202,138310.1067104526,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2027-04-01,132516.22624532165,126418.24440315604,138885.70067464365,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2027-07-01,132586.43244358484,125988.88069164396,139504.56994295833,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2027-10-01,132642.84120608956,125545.88218195303,140113.79608789325,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2028-01-01,132702.4941972868,125105.91917972005,140730.83664319594,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2028-04-01,132754.62741162002,124659.116407284,141344.0166056015,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2028-07-01,132800.9681100937,124207.42794896962,141954.8389444277,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2028-10-01,132833.23004529043,123743.3671426962,142554.17865324533,price,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2023-10-01,1140.679635491286,1140.679635491286,1140.679635491286,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2024-01-01,1136.2615565536619,1136.154579951472,1136.3685331558518,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2024-04-01,1130.6653197653045,1130.4232839749627,1130.9073810883274,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2024-07-01,1123.3493847859268,1122.9588884532025,1123.739970734143,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2024-10-01,1118.2141755686637,1117.6678411757664,1118.7607088033278,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2025-01-01,1114.9985660576576,1114.2737762697602,1115.7237301473363,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2025-04-01,1111.5146100844725,1110.5996989528005,1112.4301446915943,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2025-07-01,1107.4576570310312,1106.3467839482305,1108.569479794047,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2025-10-01,1104.5413817647143,1103.2303784808428,1105.8537401747296,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2026-01-01,1102.6184385053027,1101.0998384807326,1104.1388903665156,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2026-04-01,1100.671725690802,1098.9418899968707,1102.4040003654677,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2026-07-01,1098.5407211036083,1096.5980367570767,1100.4865208190124,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2026-10-01,1096.9875131153406,1094.8301871286385,1099.1487209148802,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2027-01-01,1095.9338041389935,1093.5593174967782,1098.3130336246531,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2027-04-01,1094.9064241067435,1092.3138383927449,1097.5047059736914,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2027-07-01,1093.8239133044817,1091.0129879236329,1096.6415789760756,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2027-10-01,1093.027973710744,1089.9979428755814,1096.0658808604712,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2028-01-01,1092.4783879860095,1089.228331297662,1095.7375503776748,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2028-04-01,1091.955069051908,1088.4848031683873,1095.4357615488516,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2028-07-01,1091.4176511894,1087.7272480337015,1095.1198925088916,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2028-10-01,1091.0201778676128,1087.109285342459,1094.944411916523,ef_r,Atlanta - GA,Class C,"1, 0, 0",2023-10-01,City - Atlanta - GA - Class C
2023-10-01,145041.1035,145041.1035,145041.1035,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2024-01-01,145050.23801868284,144862.80910621048,145237.66693115525,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2024-04-01,145062.03150821134,144557.74170948353,145567.1412004015,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2024-07-01,145068.53475571793,144179.52799951515,145961.04763712434,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2024-10-01,145069.81422678896,143753.63627217585,146394.77647875017,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2025-01-01,145070.76526569747,143299.64671388717,146859.02649397813,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2025-04-01,145071.67795133017,142826.96162977224,147345.30034276584,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2025-07-01,145072.41010358097,142341.4088730495,147847.70084108037,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2025-10-01,145073.06567899048,141847.2134477744,148362.34980620883,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2026-01-01,145073.62294716222,141347.25537732133,148886.41108815797,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2026-04-01,145074.10590561273,140843.62695959618,149417.89325509823,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2026-07-01,145074.51948515093,140337.82034764075,149955.34424453648,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
2026-10-01,145074.87849279158,139830.92498668042,150497.71994157947,price,Chicago - IL,Class C,"1, 0, 1",2023-10-01,City - Chicago - IL - Class C
